8,,DAVANGERE,0.3,2.2,-86%,LD,434.3,272.0,60%,LE
9,,HASSAN,0.5,3.5,-85%,LD,529.7,543.7,-3%,N
10,,KODAGU,10.6,12.3,-14%,N,2181.5,2002.1,9%,N
11,,KOLAR,8.5,3.1,174%,LE,198.5,248.4,-20%,D
12,,MANDYA,2.0,1.6,28%,E,268.8,180.5,49%,E
13,,MYSURU,0.1,2.4,-96%,LD,354.8,264.7,34%,E
14,,RAMANAGARA,2.4,3.0,-20%,D,351.8,286.5,23%,E
15,,SHIVAMOGGA,18.9,9.8,93%,LE,1770.6,1452.4,22%,E
16,,TUMAKURU,3.0,1.7,74%,LE,327.5,227.7,44%,E
17,,VIJAYANAGARA,1.2,3.5,-66%,LD,451.9,251.5,80%,LE
1,,ALAPUZHA,50.1,8.0,526%,LE,1108.3,1370.7,-19%,N
2,,CANNUR,27.5,12.4,122%,LE,2707.2,2349.7,15%,N
3,,ERNAKULAM,28.3,10.7,165%,LE,1378.8,1796.1,-23%,D
4,,IDUKKI,15.1,17.4,-13%,N,1522.3,2203.3,-31%,D
5,,KASARGOD,27.1,17.7,53%,E,2244.2,2576.8,-13%,N
6,,KOLLAM,38.2,7.4,417%,LE,928.7,1031.0,-10%,N
7,,KOTTAYAM,47.1,10.0,371%,LE,1584.4,1610.4,-2%,N
8,,KOZHIKODE,18.0,14.8,22%,E,2072.2,2273.2,-9%,N
9,,MALAPPURAM,32.1,11.1,189%,LE,1617.6,1702.3,-5%,N
10,,PALAKKAD,20.5,9.2,123%,LE,1361.2,1349.2,1%,N
11,,PATHANAMTHITTA,23.3,8.7,168%,LE,1177.0,1321.5,-11%,N
12,,THIRUVANANTHAPURAM,26.7,6.6,304%,LE,736.4,666.3,11%,N
13,,THRISSUR,24.9,11.7,113%,LE,1692.6,1838.3,-8%,N
14,,WYNAD,14.7,15.0,-2%,N,1573.4,2200.9,-29%,D
1,,MAHE,17.0,10.0,70%,LE,2522.2,2128.0,19%,N
36,LAKSHADWEEP,,14.3,10.7,33%,E,1211.0,856.9,41%,E
